code,country,direction,district,measure,month,netto,quantity,region,value
5909001000,BY,ИМ,1,1,03/2018,2000,0,66000,"5999,56"
6110301000,BY,ИМ,1,ШТ,03/2018,0,52,66000,"62,69"
4823691000,BY,ЭК,1,1,03/2018,0,0,66000,"124,64"
7607209000,BY,ЭК,1,1,03/2018,0,0,66000,"1039,88"
8407211000,BY,ИМ,1,ШТ,03/2018,0,247,66000,"4072,44"
8424100000,BY,ЭК,1,ШТ,03/2018,6015,6128,66000,"38914,98"
2710198200,BY,ИМ,1,1,03/2018,0,0,66000,"40126,72"
3209900000,BY,ИМ,1,1,04/2018,0,0,66000,"845,57"
4504101900,BY,ИМ,1,1,04/2018,0,0,66000,"5793,74"
7318158100,FR,ИМ,1,1,04/2018,5,0,66000,"191,97"
0403905102,BY,ИМ,1,1,04/2018,0,0,66000,"3804,08"
2508300000,UA,ИМ,1,1,04/2018,69000,0,66000,"8935,5"
6106100000,BY,ИМ,1,ШТ,04/2018,0,1494,66000,"4143,18"
8507108009,BY,ЭК,1,ШТ,04/2018,0,1,66000,"18,59"
8518900009,BY,ИМ,1,1,04/2018,0,0,66000,"41,2"
8501402009,DE,ИМ,1,ШТ,04/2018,24,3,66000,"1775,01"
9205901000,BY,ИМ,1,ШТ,04/2018,0,43,66000,"150,76"
9030400000,BY,ЭК,1,ШТ,04/2018,16,4,66000,"4222,72"
9506510000,BY,ЭК,1,ШТ,04/2018,8,12,66000,"50,45"
3917390008,CN,ИМ,1,1,04/2018,0,0,66000,"310,64"
3402202000,KG,ЭК,1,1,04/2018,19980,0,66000,"15802,22"
3923210000,KZ,ЭК,1,1,04/2018,0,0,66000,"1909,2"
4414009000,BY,ЭК,1,1,04/2018,0,0,66000,"629,48"
6204693900,BY,ИМ,1,ШТ,04/2018,0,34,66000,"76,49"
6907401000,BY,ИМ,1,М2,04/2018,0,164,66000,"875,76"
7612908008,BY,ЭК,1,1,04/2018,0,0,66000,"93,47"
8471900000,KG,ЭК,1,ШТ,04/2018,25,25,66000,"5116,79"
8452900001,PL,ИМ,1,1,04/2018,325,0,66000,"987,36"
8433300000,PL,ИМ,1,ШТ,04/2018,5090,5,66000,"33017,01"
8509400000,UA,ЭК,1,ШТ,04/2018,0,1,66000,"145,98"
8532210000,CN,ИМ,1,1,04/2018,0,0,66000,"6398,94"
8708502001,BY,ЭК,1,1,04/2018,0,0,66000,"28,93"
0303699000,BY,ЭК,1,1,04/2018,0,0,66000,"10411,87"
1102907000,BY,ИМ,1,1,04/2018,1919320,0,66000,"291040,06"
0303320000,BY,ЭК,1,1,04/2018,11340,0,66000,"18763,06"
3204170000,UA,ЭК,1,1,04/2018,2,0,66000,"29,02"
3919900000,BY,ИМ,1,1,04/2018,0,0,66000,"6674,42"
4005100000,BY,ЭК,1,1,04/2018,5,0,66000,"46,95"
4202321000,BY,ИМ,1,1,04/2018,0,0,66000,"2244,9"
4410900000,BY,ИМ,1,М3,04/2018,0,0,66000,"9180,06"
6405100009,BY,ИМ,1,ПАР,04/2018,0,13064,66000,"22786,33"
8428399009,BY,ИМ,1,ШТ,04/2018,5206,9,66000,"34752,43"
8302200000,BY,ИМ,1,1,04/2018,0,0,66000,"69,47"
8481801100,BY,ЭК,1,1,04/2018,0,0,66000,"29340,95"
8542319090,BY,ИМ,1,ШТ,04/2018,0,1484,66000,"82144,24"
8533290000,BY,ИМ,1,1,04/2018,0,0,66000,"1391,47"
9403603000,PL,ИМ,1,ШТ,04/2018,100,2,66000,"524,94"
0304441000,BY,ЭК,1,1,04/2018,25,0,66000,"136,29"
1806903100,BY,ИМ,1,1,04/2018,0,0,66000,"14912,96"
0901210009,BY,ЭК,1,1,04/2018,3750,0,66000,33700
0909320000,BY,ЭК,1,1,04/2018,28,0,66000,"192,07"
3402209000,BY,ЭК,1,1,04/2018,0,0,66000,"4652,87"
3824999201,IQ,ЭК,1,1,04/2018,23760,0,66000,52488
3302109000,BY,ЭК,1,1,04/2018,575,0,66000,"11986,33"
3901908000,IL,ИМ,1,1,04/2018,48000,0,66000,"116195,88"
3824991500,BY,ЭК,1,1,04/2018,8,0,66000,"32,81"
4016930005,IT,ИМ,1,1,04/2018,0,0,66000,"53,26"
5607909000,BY,ИМ,1,1,04/2018,0,0,66000,"9714,2"
4821109000,BY,ИМ,1,1,04/2018,0,0,66000,"26805,71"
6403400000,BY,ЭК,1,ПАР,04/2018,0,1992,66000,"15639,59"
6115301900,BY,ЭК,1,ПАР,04/2018,10,112,66000,"248,49"
7318141000,BY,ИМ,1,1,04/2018,0,0,66000,"613,04"
6913909800,BY,ИМ,1,1,04/2018,0,0,66000,"517,5"
8424829900,PL,ИМ,1,ШТ,04/2018,5260,15,66000,"26389,86"
8523529001,BY,ИМ,1,ШТ,04/2018,0,155000,66000,"1293,53"
8509400000,BY,ЭК,1,ШТ,04/2018,0,1132,66000,"2898,3"
1905329100,BY,ИМ,1,1,04/2018,0,0,66000,"48449,52"
9606290000,BY,ИМ,1,1,04/2018,0,0,66000,"5205,31"
0207141009,BY,ЭК,1,1,04/2018,0,0,66000,"2234,42"
2530900009,GR,ЭК,1,1,04/2018,42000,0,66000,"18005,14"
4203291000,BY,ЭК,1,ПАР,04/2018,0,1,66000,"6,43"
4821109000,TR,ИМ,1,1,04/2018,0,0,66000,"5255,05"
7308400009,BY,ЭК,1,1,04/2018,0,0,66000,"30536,67"
8207506000,BY,ЭК,1,1,04/2018,0,0,66000,"2772,28"
8425190009,BY,ЭК,1,ШТ,04/2018,35,2,66000,"246,36"
8433900000,UA,ЭК,1,1,04/2018,0,0,66000,"29385,82"
8207801900,BY,ЭК,1,1,04/2018,0,0,66000,"3135,78"
8518210000,BY,ИМ,1,ШТ,04/2018,0,32683,66000,"17304,81"
9506999000,UA,ЭК,1,ШТ,04/2018,0,48,66000,"41,79"
0406200000,BY,ИМ,1,1,04/2018,0,0,66000,"3192,99"
1502909000,BY,ЭК,1,1,04/2018,4,0,66000,"20,69"
2814200000,BY,ЭК,1,1,04/2018,360,0,66000,"171,99"
4009310000,KZ,ЭК,1,1,04/2018,0,0,66000,"613,02"
6907221000,PL,ИМ,1,М2,04/2018,0,0,66000,"113270,65"
8302490009,CN,ИМ,1,1,04/2018,8,0,66000,"449,93"
8471707000,BY,ЭК,1,ШТ,04/2018,0,1,66000,"357,6"
8431390000,BY,ИМ,1,1,04/2018,0,0,66000,"1295,14"
8509400000,BY,ИМ,1,ШТ,04/2018,0,5368,66000,"87824,04"
8541409000,CN,ИМ,1,ШТ,04/2018,0,100,66000,64
9615110000,BY,ЭК,1,1,04/2018,0,0,66000,"500,61"
3215190000,BY,ИМ,1,1,04/2018,0,0,66000,"5325,4"
3926300000,KG,ЭК,1,1,04/2018,0,0,66000,"318,37"
3403990000,IT,ИМ,1,1,04/2018,2827,0,66000,"10275,05"
4016930005,CN,ИМ,1,1,04/2018,0,0,66000,"475,92"
7606119100,BY,ЭК,1,1,04/2018,8269,0,66000,"26888,01"
8211100000,BY,ИМ,1,ШТ,04/2018,0,13253,66000,"19815,76"
8461409000,BY,ИМ,1,ШТ,04/2018,8650,1,66000,"18371,92"
8438600000,BY,ИМ,1,ШТ,04/2018,0,114,66000,"46409,11"
8474809080,BY,ИМ,1,ШТ,04/2018,2850,1,66000,3565
8528724000,UA,ЭК,1,ШТ,04/2018,0,1,66000,"484,93"
8539329000,SK,ИМ,1,ШТ,04/2018,0,3252,66000,"36789,31"
8506109100,BY,ИМ,1,ШТ,04/2018,27987,1163328,66000,"9459,63"
0304610000,BY,ЭК,1,1,04/2018,130,0,66000,"336,54"
3006910000,BY,ЭК,1,1,04/2018,0,0,66000,"29549,76"
3907100000,BY,ЭК,1,1,05/2018,100,0,66000,"444,13"
3923210000,BY,ЭК,1,1,05/2018,0,0,66000,"47241,91"
4811510009,BY,ЭК,1,1,05/2018,0,0,66000,"22,1"
8428320000,BY,ЭК,1,ШТ,05/2018,3940,1,66000,"26523,79"
8481804000,BY,ИМ,1,1,05/2018,0,0,66000,"571,77"
8525803000,BY,ЭК,1,ШТ,05/2018,0,7,66000,"542,95"
8708309909,KZ,ИМ,1,1,05/2018,0,0,66000,"6567,6"
2008994800,BY,ЭК,1,1,05/2018,0,0,66000,"88,56"
3905910000,BE,ИМ,1,1,05/2018,10000,0,66000,"54823,73"
3915100000,BY,ЭК,1,1,05/2018,136553,0,66000,"53317,05"
7318169109,UA,ЭК,1,1,05/2018,0,0,66000,"46,48"
8417900000,IT,ИМ,1,ШТ,05/2018,21,150,66000,"7123,47"
8483402900,BY,ЭК,1,ШТ,05/2018,0,222,66000,"29709,84"
8714104000,BY,ИМ,1,1,05/2018,0,0,66000,"27,88"
9603210000,BY,ИМ,1,ШТ,05/2018,0,24361,66000,"3019,12"
4016995709,FR,ИМ,1,1,05/2018,0,0,66000,"114529,26"
4812000000,BY,ЭК,1,1,05/2018,1158,0,66000,"2256,99"
7415330000,BY,ЭК,1,1,05/2018,0,0,66000,"1621,52"
7309009000,BY,ИМ,1,1,05/2018,820,0,66000,"6248,41"
8414801100,BY,ИМ,1,ШТ,05/2018,0,670,66000,"39632,86"
8421197009,BY,ИМ,1,ШТ,05/2018,0,10,66000,"0,31"
8504909900,BY,ЭК,1,1,05/2018,0,0,66000,"4443,84"
8539219800,MD,ЭК,1,ШТ,05/2018,0,40,66000,"12,49"
9030899009,BY,ИМ,1,ШТ,05/2018,0,5,66000,"1723,1"
9615190000,BY,ИМ,1,1,05/2018,0,0,66000,"2842,53"
0710809500,BY,ИМ,1,1,05/2018,98721,0,66000,"43737,11"
4409299200,BY,ИМ,1,М2,05/2018,0,0,66000,"2888,92"
7326199009,BY,ИМ,1,1,05/2018,0,0,66000,"15442,44"
8205598010,BY,ЭК,1,1,05/2018,0,0,66000,"36,86"
0603120000,EC,ИМ,1,ШТ,05/2018,165,5200,66000,"1085,65"
3921131000,AM,ЭК,1,1,05/2018,10,0,66000,"16,2"
3916909000,BY,ИМ,1,1,05/2018,0,0,66000,"6365,94"
4410113000,LT,ЭК,1,М3,05/2018,1333461,0,66000,"404823,61"
5911100000,BY,ЭК,1,1,05/2018,4269,0,66000,15482
5603129000,BY,ИМ,1,1,05/2018,0,0,66000,"4445,25"
6806201000,BY,ИМ,1,1,05/2018,870250,0,66000,"40035,03"
7318165000,BY,ИМ,1,1,05/2018,0,0,66000,"2452,91"
7307921000,BY,ЭК,1,1,05/2018,0,0,66000,"18,32"
8539500000,BY,ИМ,1,ШТ,05/2018,0,160150,66000,"5966,62"
9105290000,BY,ЭК,1,ШТ,05/2018,0,14,66000,"130,48"
4420101900,BY,ИМ,1,1,05/2018,0,0,66000,"211,59"
4010350000,BY,ИМ,1,1,05/2018,0,0,66000,"12146,27"
4911910000,BY,ИМ,1,1,05/2018,0,0,66000,"61,19"
8421392009,BY,ЭК,1,ШТ,05/2018,0,1795,66000,"40565,1"
8428907900,BY,ИМ,1,ШТ,05/2018,4500,7,66000,"23352,6"
8308100000,BY,ЭК,1,1,05/2018,0,0,66000,"1706,67"
8482990000,BY,ИМ,1,1,05/2018,0,0,66000,"340,51"
8536411000,BY,ИМ,1,1,05/2018,0,0,66000,"1765,07"
8536699008,MX,ИМ,1,1,05/2018,0,0,66000,"840,32"
9508900000,PL,ЭК,1,1,05/2018,0,0,66000,"4064,73"
9403500009,BY,ЭК,1,ШТ,05/2018,0,720,66000,"38541,27"
1905906000,IN,ИМ,1,1,05/2018,6210,0,66000,"25218,74"
2001909709,IN,ИМ,1,1,05/2018,192,0,66000,"367,67"
1701910021,BY,ЭК,1,1,05/2018,0,0,66000,"438,57"
3921120000,BY,ЭК,1,1,05/2018,0,0,66000,"1342,06"
3925908009,IT,ИМ,1,1,05/2018,0,0,66000,"52930,92"
6305321900,BY,ИМ,1,1,05/2018,62968,0,66000,"251945,77"
7323930000,BY,ЭК,1,1,05/2018,0,0,66000,"1196,21"
8414600009,BY,ЭК,1,ШТ,05/2018,0,3,66000,"600,83"
8481309108,BY,ИМ,1,1,05/2018,0,0,66000,"716,46"
8450900000,BY,ЭК,1,1,05/2018,0,0,66000,"1496,07"
8501522001,CZ,ИМ,1,ШТ,05/2018,54,1,66000,"974,54"
8534001900,BY,ЭК,1,1,05/2018,0,0,66000,"75193,53"
8542326100,MY,ИМ,1,ШТ,05/2018,0,4,66000,"74,87"
9603309000,BY,ЭК,1,ШТ,05/2018,0,569,66000,"117,48"
1901901900,BY,ЭК,1,1,05/2018,37985,0,66000,"19015,28"
9608500000,BY,ИМ,1,ШТ,05/2018,0,45318,66000,"11454,94"
2933520000,BY,ЭК,1,1,05/2018,0,0,66000,"29,32"
2715000000,BY,ИМ,1,1,05/2018,4,0,66000,20
4902900000,BY,ИМ,1,1,05/2018,0,0,66000,"10778,7"
7318149100,TR,ИМ,1,1,05/2018,1785,0,66000,9027
7612908008,BY,ЭК,1,1,05/2018,0,0,66000,"9474,7"
8483200000,BY,ЭК,1,ШТ,05/2018,0,226,66000,"1201,84"
8536201008,BY,ИМ,1,1,05/2018,0,0,66000,"25822,13"
8530800000,BY,ИМ,1,ШТ,05/2018,0,56,66000,"5794,73"
8511200008,BY,ИМ,1,ШТ,05/2018,0,33,66000,"863,18"
9032900000,BY,ЭК,1,1,05/2018,0,0,66000,"524,83"
9405401009,MD,ЭК,1,1,05/2018,0,0,66000,"116,82"
2710122509,BY,ИМ,1,1,05/2018,0,0,66000,"75,07"
4811412000,BY,ЭК,1,1,06/2018,0,0,66000,"1096,81"
5401101400,BY,ИМ,1,1,06/2018,0,0,66000,"335,97"
6103320000,BY,ИМ,1,ШТ,06/2018,0,58,66000,"632,31"
6114200000,BY,ИМ,1,1,06/2018,0,0,66000,"253,68"
6303929000,BY,ЭК,1,М2,06/2018,0,0,66000,"189,88"
7216321100,BY,ЭК,1,1,06/2018,10929,0,66000,"9239,97"
8214100000,BY,ЭК,1,1,06/2018,0,0,66000,"1752,38"
8433900000,FR,ИМ,1,1,06/2018,60,0,66000,"1640,87"
8468900000,BY,ИМ,1,1,06/2018,0,0,66000,"48,53"
8515900000,DE,ИМ,1,1,06/2018,0,0,66000,"10320,04"
8516299900,MD,ЭК,1,ШТ,06/2018,2,3,66000,"199,86"
8516808000,MD,ЭК,1,ШТ,06/2018,51,12,66000,14268
9031200000,BY,ИМ,1,ШТ,06/2018,0,1,66000,"13453,19"
3304100000,BY,ИМ,1,1,06/2018,0,0,66000,"18808,88"
3911909900,BY,ЭК,1,1,06/2018,15,0,66000,"843,53"
8202910000,BY,ЭК,1,1,06/2018,0,0,66000,"33,3"
8501538100,UA,ЭК,1,ШТ,06/2018,1455,1,66000,"12044,33"
8536693000,BY,ЭК,1,1,06/2018,0,0,66000,"4,61"
4411149000,BY,ИМ,1,М2,06/2018,0,0,66000,"56994,72"
4009420000,BY,ИМ,1,1,06/2018,0,0,66000,"8383,87"
6001100000,BY,ИМ,1,1,06/2018,0,0,66000,"41434,92"
8207130000,BY,ИМ,1,1,06/2018,0,0,66000,"33392,49"
7318156900,TR,ИМ,1,1,06/2018,1007,0,66000,"6568,33"
8434100000,BY,ИМ,1,ШТ,06/2018,0,11,66000,"259,03"
2804400000,BY,ИМ,1,М3,06/2018,58497,0,66000,"6746,51"
4411139000,AL,ЭК,1,М2,06/2018,0,0,66000,"13721,15"
8421230000,MX,ИМ,1,ШТ,06/2018,0,124,66000,"978,94"
8467295900,BY,ЭК,1,ШТ,06/2018,0,244,66000,"6293,43"
8532230000,BY,ЭК,1,1,06/2018,0,0,66000,"1589,69"
8504408200,JP,ИМ,1,ШТ,06/2018,0,1,66000,"168,8"
8708922001,BY,ЭК,1,1,06/2018,0,0,66000,"240,47"
8539319000,KZ,ЭК,1,ШТ,06/2018,0,420,66000,"562,57"
1902191000,BY,ИМ,1,1,06/2018,0,0,66000,"3389,95"
2804291000,BY,ИМ,1,М3,06/2018,8,20,66000,"308,1"
3005909900,BY,ЭК,1,1,06/2018,0,0,66000,"1324,99"
3917400009,US,ИМ,1,1,06/2018,0,0,66000,"928,23"
3407000000,KZ,ЭК,1,1,06/2018,0,0,66000,"60,12"
3917101000,UA,ЭК,1,1,06/2018,0,0,66000,"1104,47"
6106909000,BY,ИМ,1,ШТ,06/2018,0,11,66000,"43,81"
7407211000,BY,ЭК,1,1,06/2018,0,0,66000,"2029,15"
8416202000,BY,ЭК,1,ШТ,06/2018,3680,16,66000,"172769,52"
8301600009,BY,ЭК,1,1,06/2018,0,0,66000,"1537,32"
8535290000,BY,ЭК,1,1,06/2018,10,0,66000,"836,11"
9507100000,BY,ЭК,1,ШТ,06/2018,0,238,66000,"1116,11"
9617000001,BY,ИМ,1,1,06/2018,0,0,66000,"3480,63"
3901101000,BY,ИМ,1,1,06/2018,780625,0,66000,"1063352,47"
4418205000,BY,ИМ,1,1,06/2018,0,0,66000,"32261,68"
7407100000,BY,ЭК,1,1,06/2018,0,0,66000,"91,03"
8414802800,BY,ИМ,1,ШТ,06/2018,0,4,66000,"317,91"
8538909100,UA,ЭК,1,1,06/2018,0,0,66000,"288,16"
1806310000,BY,ИМ,1,1,06/2018,0,0,66000,"41317,9"
1806209500,BY,ИМ,1,1,06/2018,12000,0,66000,"26583,89"
3401300000,BY,ЭК,1,1,06/2018,0,0,66000,"2748,92"
4707901000,BY,ЭК,1,1,06/2018,55640,0,66000,"7654,84"
7318154100,BY,ЭК,1,1,06/2018,0,0,66000,"20157,52"
7325910000,IT,ИМ,1,1,06/2018,498,0,66000,"2518,49"
8466940000,TR,ИМ,1,1,06/2018,1700,0,66000,24890
9032108900,KZ,ЭК,1,ШТ,06/2018,3,30,66000,87
2503009000,BY,ИМ,1,1,06/2018,0,0,66000,"0,3"
0709931000,BY,ИМ,1,1,06/2018,4967,0,66000,"1006,25"
7208529900,DE,ИМ,1,1,06/2018,1920,0,66000,"3096,72"
7326200001,BY,ЭК,1,1,06/2018,0,0,66000,"352,52"
7901200000,BY,ЭК,1,1,06/2018,921,0,66000,"3313,4"
8533390000,UA,ЭК,1,1,06/2018,0,0,66000,"705,7"
8533100000,CN,ИМ,1,1,06/2018,0,0,66000,"105,69"
8708405009,BY,ИМ,1,1,06/2018,0,0,66000,"12134,96"
0405101900,BY,ИМ,1,1,06/2018,940250,0,66000,"3951859,99"
2004109900,BY,ЭК,1,1,06/2018,24,0,66000,"32,56"
5807101000,BY,ЭК,1,1,07/2018,0,0,66000,"404,52"
8460390000,BY,ИМ,1,ШТ,07/2018,0,73,66000,"3810,39"
9603298000,BY,ЭК,1,ШТ,07/2018,0,290,66000,"160,57"
2302409000,BY,ЭК,1,1,07/2018,0,0,66000,"55,7"
3304200000,UA,ЭК,1,1,07/2018,0,0,66000,"2448,89"
3920104000,BY,ИМ,1,1,07/2018,0,0,66000,"901,08"
4009310000,FR,ИМ,1,1,07/2018,0,0,66000,"10565,15"
4911990000,BY,ЭК,1,1,07/2018,0,0,66000,"1343,8"
4902900000,BY,ЭК,1,1,07/2018,0,0,66000,"146009,43"
7318141000,BY,ЭК,1,1,07/2018,0,0,66000,"231,23"
8413603900,BY,ИМ,1,ШТ,07/2018,0,134,66000,"3704,12"
8532220000,TW,ИМ,1,1,07/2018,0,0,66000,"2994,16"
8501310000,CN,ИМ,1,ШТ,07/2018,0,830,66000,"9443,39"
8708309909,KZ,ЭК,1,1,07/2018,2070,0,66000,"39277,7"
8544429007,MX,ИМ,1,1,07/2018,0,0,66000,"921,08"
8539500000,DE,ЭК,1,ШТ,07/2018,0,282718,66000,"461849,03"
1905401000,BY,ЭК,1,1,07/2018,0,0,66000,"1282,18"
2530900009,TR,ЭК,1,1,07/2018,357000,0,66000,"129118,42"
3105201000,TJ,ЭК,1,1,07/2018,131200,0,66000,36736
3206491000,BY,ИМ,1,1,07/2018,0,0,66000,"7,01"
6213900000,BY,ЭК,1,ШТ,07/2018,0,2,66000,"0,77"
8484200000,BY,ЭК,1,ШТ,07/2018,0,113,66000,6098
8533100000,TH,ИМ,1,1,07/2018,0,0,66000,"75,71"
8708912001,BY,ИМ,1,1,07/2018,0,0,66000,"91,83"
8536500700,BY,ИМ,1,1,07/2018,0,0,66000,"5,88"
9403601009,UA,ЭК,1,ШТ,07/2018,0,8,66000,"917,05"
6405909000,BY,ЭК,1,ПАР,07/2018,0,296,66000,2590
8445300000,BY,ИМ,1,ШТ,07/2018,1170,1,66000,"4802,89"
8516108000,BY,ЭК,1,ШТ,07/2018,0,1394,66000,"2417,25"
8536901000,US,ИМ,1,1,07/2018,0,0,66000,"422,19"
9026208000,KZ,ИМ,1,ШТ,07/2018,5,10,66000,"204,6"
3917310008,KG,ЭК,1,1,07/2018,0,0,66000,"427,2"
8501523000,CN,ИМ,1,ШТ,07/2018,0,24,66000,"5326,14"
4202921100,CN,ИМ,1,ШТ,07/2018,4384,6299,66000,"49010,73"
4411149000,BG,ЭК,1,М2,07/2018,0,0,66000,"13682,95"
5903901000,BY,ИМ,1,М2,07/2018,206270,696200,66000,"625005,05"
5801230000,BY,ИМ,1,М2,07/2018,0,125,66000,"42,39"
4911990000,DE,ИМ,1,1,07/2018,149,0,66000,"216,62"
4820300000,PL,ИМ,1,1,07/2018,0,0,66000,"1144,59"
4822900000,BY,ИМ,1,1,07/2018,4,0,66000,"1,82"
7315120000,BY,ИМ,1,1,07/2018,0,0,66000,"2810,52"
7321190000,BY,ИМ,1,ШТ,07/2018,0,11525,66000,"5095,55"
8531103000,UA,ЭК,1,ШТ,07/2018,0,580,66000,"2044,62"
3215900000,BY,ЭК,1,1,07/2018,0,0,66000,"10764,83"
3920621909,BY,ЭК,1,1,07/2018,33,0,66000,"37,13"
8515399000,BY,ИМ,1,ШТ,07/2018,7,1,66000,"114,85"
8506509000,KZ,ЭК,1,ШТ,07/2018,0,6,66000,"127,7"
9105190000,BY,ЭК,1,ШТ,07/2018,0,61,66000,"73,27"
9506999000,BY,ЭК,1,ШТ,07/2018,0,3795,66000,"8371,48"
0403907300,BY,ИМ,1,1,07/2018,2655,0,66000,"2130,65"
0706909009,BY,ИМ,1,1,07/2018,640,0,66000,"128,24"
1103199009,BY,ИМ,1,1,07/2018,0,0,66000,"674,01"
3506910000,IT,ИМ,1,1,07/2018,900,0,66000,"2691,86"
3924900009,KZ,ЭК,1,1,07/2018,0,0,66000,"1875,41"
4202990000,BY,ИМ,1,ШТ,07/2018,0,2154,66000,"1610,62"
6102209000,BY,ИМ,1,ШТ,07/2018,0,12,66000,"85,44"
5602101900,BY,ИМ,1,1,07/2018,72585,0,66000,"100103,28"
5608199000,BY,ИМ,1,1,07/2018,990,0,66000,"587,88"
8205700000,DE,ИМ,1,1,07/2018,0,0,66000,"696,69"
8414802800,BY,ИМ,1,ШТ,07/2018,0,236,66000,"5334,94"
8432900000,KZ,ЭК,1,1,07/2018,28690,0,66000,"69318,74"
8424890009,BY,ИМ,1,ШТ,07/2018,0,7773,66000,"25822,32"
8424890009,BY,ЭК,1,ШТ,07/2018,0,121,66000,"348513,7"
8515290009,BY,ЭК,1,ШТ,07/2018,0,3,66000,"1317,73"
8703231981,BY,ЭК,1,ШТ,07/2018,1762,1,66000,"26797,04"
9404291000,BY,ИМ,1,ШТ,07/2018,0,176,66000,"13795,12"
0603110000,BY,ИМ,1,ШТ,07/2018,0,5985145,66000,"718926,75"
1905100000,BY,ИМ,1,1,07/2018,0,0,66000,"2008,14"
2101110013,BY,ИМ,1,1,07/2018,0,0,66000,"118,18"
2209001100,BY,ЭК,1,Л,07/2018,233,222,66000,"524,62"
3004200002,KZ,ЭК,1,1,08/2018,1920,0,66000,"44554,72"
3920102500,BY,ЭК,1,1,08/2018,0,0,66000,"110301,63"
4802618000,BY,ИМ,1,1,08/2018,0,0,66000,"517,24"
6112419000,BY,ЭК,1,ШТ,08/2018,0,71,66000,"1899,38"
7216100000,BY,ЭК,1,1,08/2018,28506,0,66000,"18034,04"
7323920000,BY,ЭК,1,1,08/2018,0,0,66000,"2035,01"
8413910008,BY,ЭК,1,1,08/2018,0,0,66000,"24167,11"
8481809907,FR,ИМ,1,1,08/2018,0,0,66000,"8446,6"
8466108000,BY,ИМ,1,1,08/2018,62,0,66000,"2138,68"
8517709009,BY,ЭК,1,ШТ,08/2018,0,883,66000,"184581,63"
8533100000,BY,ИМ,1,1,08/2018,0,0,66000,"17308,12"
8542319090,DE,ИМ,1,ШТ,08/2018,0,150,66000,"8335,09"
9032900000,BY,ИМ,1,1,08/2018,0,0,66000,"934,32"
9401530000,BY,ИМ,1,ШТ,08/2018,0,23,66000,"962,13"
9405403909,CN,ИМ,1,1,08/2018,0,0,66000,"2352,51"
0603197000,BY,ИМ,1,1,08/2018,0,0,66000,"259027,86"
4411139000,KZ,ЭК,1,М2,08/2018,0,0,66000,"173910,88"
4811412000,BY,ЭК,1,1,08/2018,0,0,66000,"1894,98"
5212151000,BY,ИМ,1,М2,08/2018,0,0,66000,"10,21"
6108920000,BY,ИМ,1,ШТ,08/2018,0,1944,66000,"2858,21"
8465912000,BY,ЭК,1,ШТ,08/2018,0,7,66000,"23214,85"
8511300008,BY,ЭК,1,ШТ,08/2018,0,141,66000,"1485,46"
1806905009,BY,ИМ,1,1,08/2018,0,0,66000,"8372,63"
9506911000,BY,ИМ,1,1,08/2018,644,0,66000,"238,17"
0207121009,BY,ИМ,1,1,08/2018,20000,0,66000,"30491,23"
2839190000,BY,ЭК,1,1,08/2018,420,0,66000,"620,19"
3925908009,BY,ИМ,1,1,08/2018,0,0,66000,"3592174,2"
5007207100,BY,ИМ,1,М2,08/2018,0,0,66000,"10943,8"
8413308001,BY,ИМ,1,ШТ,08/2018,25,1,66000,"415,36"
8421310000,BY,ИМ,1,ШТ,08/2018,0,16323,66000,"47686,03"
8418501900,BY,ЭК,1,ШТ,08/2018,0,27,66000,"36300,58"
8482101001,BY,ЭК,1,ШТ,08/2018,0,4142,66000,"168946,17"
8504318008,BY,ИМ,1,ШТ,08/2018,0,11645,66000,"2801,34"
8452900002,DE,ИМ,1,1,08/2018,0,0,66000,"13892,96"
8504509500,BY,ИМ,1,ШТ,08/2018,0,11262,66000,"4250,56"
9106100000,BY,ЭК,1,ШТ,08/2018,0,4,66000,"400,27"
3925908009,BY,ЭК,1,1,08/2018,0,0,66000,"77978,03"
4821909000,UA,ЭК,1,1,08/2018,0,0,66000,"62,62"
6104390000,BY,ИМ,1,ШТ,08/2018,0,158,66000,"1040,61"
7604291009,BY,ЭК,1,1,08/2018,0,0,66000,"8812,18"
7320909008,BY,ЭК,1,1,08/2018,0,0,66000,"2447,54"
8514101000,BY,ЭК,1,ШТ,08/2018,225,6,66000,"4266,14"
8536500700,BY,ЭК,1,1,08/2018,0,0,66000,"1061,84"
0603140000,BY,ИМ,1,ШТ,08/2018,0,3434524,66000,"601448,65"
9606220000,BY,ИМ,1,1,08/2018,0,0,66000,"78,91"
8531202000,LV,ИМ,1,ШТ,08/2018,270,3000,66000,"13998,04"
8536908500,CN,ИМ,1,1,08/2018,0,0,66000,"1463,51"
8708409109,BY,ЭК,1,1,08/2018,0,0,66000,"226,3"
9506290000,BY,ЭК,1,ШТ,08/2018,0,5,66000,"67,2"
2836991100,BY,ЭК,1,1,08/2018,25,0,66000,"271,82"
3004900009,BY,ИМ,1,1,08/2018,2,0,66000,"94,15"
3920999000,BY,ИМ,1,1,08/2018,4525,0,66000,"3881,73"
5514290000,BY,ЭК,1,М2,08/2018,0,0,66000,"117616,99"
4820500000,BY,ИМ,1,1,08/2018,0,0,66000,"1884,45"
6402999800,BY,ИМ,1,ПАР,08/2018,0,52952,66000,"51815,57"
7217203000,BY,ИМ,1,1,08/2018,805,0,66000,"1025,55"
8428392000,BY,ЭК,1,ШТ,08/2018,0,7,66000,"3807,92"
8452900002,IT,ИМ,1,1,08/2018,2,0,66000,"4611,21"
